N,P,K,temperature,humidity,ph,rainfall,label,ndvi,elevation,slope
30,18,65,28.93,62.2,6.664,155.06,sweet potato,0.429,112.43,0.11
61,45,39,27.73,62.85,6.637,80.05,mango,0.634,134.08,10.78
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,0.505,174.64,3.23
94,34,41,25.16,74.76,6.439,114.68,cassava,0.652,213.57,0.27
115,53,56,26.34,78.25,6.211,218.77,banana,0.799,39.87,0.36
71,36,36,30.93,59.7,5.882,86.87,watermelon,0.545,149.74,2.87
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,0.482,193.96,1.99
40,37,59,29.68,75.44,6.659,238.01,durian,0.65,76.96,1.03
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,0.578,37.67,4.03
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,0.562,175.31,6.69
50,37,67,25.27,84.09,6.12,202.45,durian,0.789,109.55,3.41
80,29,55,30.96,62.93,5.766,82.24,cassava,0.367,65.92,0.78
61,45,48,28.56,77.67,5.395,269.09,rubber,0.755,109.68,15.4
41,38,54,29.36,76.68,6.271,126.33,sweet potato,0.62,89.59,7.6
74,39,38,23.24113501,84.59201843,7.782051312999999,233.0453455,rice,0.714,74.55,4.49
119,51,51,32.86,83.12,5.573,57.25,maize,0.403,181.49,9.81
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,0.562,55.08,5.22
97,56,47,29.91,62.21,5.826,158.96,maize,0.391,126.49,2.65
89,35,49,27.13,88.04,6.579,274.74,cacao,0.796,143.5,2.28
109,60,50,25.82,76.58,5.884,149.5,banana,0.804,108.73,1.19
94,49,47,26.38,88.04,6.083,221.72,abaca,0.755,137.3,8.59
102,52,58,28.66,81.23,6.555,224.02,cacao,0.615,255.62,15.19
74,59,58,28.9,79.48,6.058,151.14,banana,0.809,127.88,1.37
92,39,61,25.38,77.02,6.141,149.15,sweet potato,0.622,154.48,11.4
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,0.413,61.04,4.84
51,43,53,26.08,82.64,4.952,265.4,rubber,0.878,377.66,10.89
92,45,44,30.41,70.46,7.197,48.18,watermelon,0.367,23.33,4.71
51,40,52,27.23,77.34,5.059,187.95,rubber,0.62,95.65,5.85
69,19,48,26.63,77.52,6.514,170.66,sweet potato,0.46,153.04,9.35
87,55,57,25.88,86.74,6.059,151.04,rice,0.762,83.7,0.35
69,60,48,29.7,82.5,6.183,107.43,banana,0.601,35.46,0.94
102,35,56,29.69,95.05,6.979,215.61,rice,0.589,7.52,3.89
111,35,56,24.08,89.34,6.136,201.03,cacao,0.859,60.98,10.14
64,35,64,25.22,79.87,6.645,212.05,cacao,0.715,66.03,8.97
90,32,43,28.01,69.96,5.756,176.68,sweet potato,0.496,277.46,11.87
29,37,59,26.21,64.3,5.613,124.76,sweet potato,0.577,251.26,2.57
58,52,64,28.12,82.99,6.866,88.12,rice,0.491,35.25,0.62
37,32,41,30.16,67.64,5.983,164.34,pomelo,0.541,142.18,5.42
74,67,60,25.91,72.4,5.969,187.56,banana,0.77,59.74,5.23
65,25,42,26.69,84.41,6.341,294.64,rubber,0.588,446.03,7.16
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,0.401,321.22,0.4
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,0.345,118.07,9.15
97,18,53,28.28,80.97,7.231,109.65,cassava,0.406,108.85,4.82
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,maize,0.651,104.92,10.83
55,49,55,26.66,91.4,5.808,221.8,rice,0.673,10.28,2.07
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,0.369,88.34,4.54
104,58,61,24.03,95.13,6.459,236.23,rice,0.618,46.4,2.44
107,47,64,26.48,80.47,6.64,178.99,cacao,0.728,322.56,11.69
56,51,50,30.71,71.48,5.598,126.9,maize,0.537,8.62,11.64
64,52,47,27.54,62.2,7.34,95.98,mango,0.375,150.15,1.5
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,papaya,0.503,84.6,0.29
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,0.337,235.78,8.8
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,0.839,132.95,7.92
53,21,37,24.84,83.24,6.911,109.39,sweet potato,0.41,72.16,7.22
105,42,75,29.32,78.43,6.87,120.61,coconut,0.79,23.69,7.87
98,47,62,29.99,88.64,6.554,204.92,cacao,0.665,380.68,6.26
83,43,62,28.31,75.72,5.379,247.59,rubber,0.857,418.15,6.61
25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas,0.315,113.48,6.51
46,35,49,30.25,72.43,6.474,173.57,durian,0.649,279.04,3.5
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,0.533,260.27,4.83
74,51,57,26.94,88.19,6.418,218.85,cacao,0.672,448.22,10.08
58,59,47,28.12,90.29,6.178,208.48,rice,0.783,56.17,2.7
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,0.468,24.36,6.81
43,33,55,30.56,72.58,5.586,210.75,rubber,0.78,385.85,7.77
84,19,38,30.8,71.63,6.952,185.42,sweet potato,0.636,279.72,9.9
74,51,57,26.94,88.19,6.418,218.85,cacao,0.672,448.22,10.08
102,48,48,28.69,83.31,5.999,278.11,abaca,0.794,423.88,6.07
112,40,70,30.72,84.4,6.764,208.48,durian,0.604,160.44,8.14
115,46,46,30.37,82.55,6.214,248.3,durian,0.635,205.69,2.3
121,70,58,28.98,83.73,5.774,153.47,banana,0.857,151.14,7.42
63,26,59,24.83,80.62,6.346,190.97,pomelo,0.619,184.67,10.89
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,0.575,70.68,2.31
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,0.619,174.11,4.4
69,59,64,24.82,80.25,6.528,157.46,rice,0.524,44.24,0.32
45,38,54,30.22,77.75,6.52,162.99,durian,0.566,155.96,8.53
62,45,47,25.71,87.67,4.81,220.45,rubber,0.663,278.15,6.01
55,56,43,25.68,79.65,6.845,182.04,papaya,0.676,194.06,3.45
56,39,51,27.68,87.52,5.611,182.01,cacao,0.812,59.89,13.44
80,37,64,26.69,64.95,5.611,189.22,sweet potato,0.593,162.63,10.72
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,0.645,104.0,0.2
67,42,62,25.66,83.99,5.963,157.33,durian,0.833,335.81,1.79
70,54,41,25.34,70.8,5.918,99.35,maize,0.508,137.35,8.96
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,0.772,28.95,1.31
89,32,51,26.36,63.15,6.304,167.82,maize,0.458,101.74,10.7
37,32,41,30.16,67.64,5.983,164.34,pomelo,0.541,142.18,5.42
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,0.797,61.38,9.41
106,34,41,30.92,73.77,5.899,215.27,pomelo,0.712,99.58,11.79
47,40,48,26.35,85.46,6.759,171.39,cacao,0.709,232.97,10.08
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,0.578,234.61,6.94
73,66,35,27.78,90.31,6.424,249.9,rice,0.799,78.05,3.18
36,37,53,28.99,83.36,6.8,161.87,pomelo,0.707,160.24,0.73
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,0.568,155.2,8.06
41,29,45,29.63,73.58,6.31,110.44,cassava,0.589,211.89,8.32
34,27,32,28.46,80.19,6.4,154.43,cassava,0.513,56.95,2.39
81,40,44,26.94,90.08,5.621,186.86,abaca,0.74,383.21,7.9
77,29,66,26.1,75.96,6.292,185.22,coconut,0.477,94.82,1.74
105,56,57,25.75,88.62,6.968,167.61,rice,0.785,39.1,1.75
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,0.532,53.67,3.89
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,0.475,23.97,8.35
91,35,47,26.88,89.18,6.42,249.75,cacao,0.655,399.78,13.65
63,39,48,27.81,81.73,5.61,182.8,abaca,0.744,248.5,10.77
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,0.834,11.01,4.31
76,47,42,20.08369642,83.29114712,5.739175027000001,263.6372176,rice,0.577,62.19,0.02
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,0.64,112.94,9.0
89,35,49,27.13,88.04,6.579,274.74,cacao,0.796,143.5,2.28
71,40,59,29.03,71.74,6.737,164.82,pomelo,0.571,220.39,1.35
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,0.683,102.96,1.19
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,0.712,174.55,4.51
49,47,51,25.42,81.28,6.664,160.37,durian,0.734,114.5,10.94
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,0.53,216.56,5.72
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,0.776,112.1,0.38
77,65,45,30.19,85.96,5.996,160.78,rice,0.698,13.12,2.25
75,38,39,23.44676801,84.79352417,6.215109715,283.9338466,rice,0.596,13.17,0.27
79,20,44,31.7,60.61,7.168,94.03,cassava,0.66,182.44,1.98
47,40,41,26.74,77.46,6.131,208.57,rubber,0.749,149.74,15.07
85,37,49,26.42,75.97,6.372,168.51,sweet potato,0.459,226.78,5.36
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,0.312,135.76,7.63
69,32,43,26.4,79.57,6.717,175.03,cassava,0.7,92.97,3.59
61,37,48,26.91,68.41,6.619,110.15,mango,0.449,171.29,8.45
107,63,55,27.24,79.89,6.669,214.34,banana,0.733,136.25,4.25
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana,0.798,22.15,3.0
95,43,45,28.28,73.59,6.493,286.65,rubber,0.586,393.46,16.71
47,27,28,29.62,79.2,7.227,117.15,cassava,0.423,193.79,5.2
30,18,65,28.93,62.2,6.664,155.06,sweet potato,0.429,112.43,0.11
88,25,64,24.22,67.79,6.565,157.79,sweet potato,0.481,242.58,3.3
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,0.635,89.73,4.1
70,34,41,26.51,72.67,6.512,176.03,pomelo,0.638,9.75,9.01
32,22,46,32.91,66.0,7.25,156.66,cassava,0.477,183.53,1.25
79,36,45,26.81,66.17,7.426,132.29,mango,0.681,69.32,8.21
65,56,56,30.17,84.68,6.05,121.98,banana,0.719,51.25,1.64
40,64,65,25.6,70.66,5.825,159.21,papaya,0.666,138.88,2.14
87,30,63,27.57,73.87,6.476,226.42,coconut,0.59,89.97,0.77
76,44,45,27.26,80.8,6.246,258.58,cacao,0.608,333.88,6.89
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,0.519,37.02,5.64
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,0.366,65.74,4.48
74,31,53,27.63,81.98,6.16,249.37,rubber,0.647,295.22,12.05
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,0.387,327.18,9.3
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,0.618,152.67,8.84
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,0.305,312.26,0.72
105,32,67,30.24,77.75,5.855,243.02,durian,0.814,290.81,2.66
85,37,49,26.42,75.97,6.372,168.51,sweet potato,0.459,226.78,5.36
72,32,49,26.62,74.28,6.714,110.71,pomelo,0.777,90.98,10.18
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize,0.569,113.66,7.62
67,46,54,28.62,84.81,6.502,259.67,durian,0.682,267.11,9.67
52,31,47,30.36,86.98,6.769,219.92,durian,0.638,344.37,4.56
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean,0.356,149.41,3.18
68,37,60,26.43,74.56,7.003,78.26,mango,0.396,209.6,9.32
92,44,16,18.87751445,65.76816093,6.082973754,94.76189431,maize,0.463,12.86,7.0
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,0.473,120.03,5.81
61,32,59,28.4,78.8,6.667,199.62,coconut,0.759,25.86,0.96
56,52,60,26.56,59.01,6.57,42.33,maize,0.649,79.4,0.0
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram,0.377,141.01,3.34
94,42,47,28.81,74.97,6.086,170.8,pomelo,0.584,97.51,9.72
69,42,60,30.25,83.99,6.926,155.93,durian,0.554,238.24,4.76
5,55,18,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas,0.577,5.87,1.14
62,69,51,29.14,58.33,6.835,111.36,watermelon,0.637,59.33,2.7
72,55,49,25.65,91.97,6.108,188.33,rice,0.684,33.56,2.56
90,35,62,24.63,86.64,6.393,171.49,cacao,0.858,305.81,7.09
58,36,62,28.23,87.92,6.279,217.69,durian,0.656,149.62,10.04
101,48,57,25.0,87.26,6.777,249.44,durian,0.555,328.17,11.53
77,60,33,27.32,58.63,6.212,136.41,maize,0.378,20.05,4.26
97,70,54,25.82,86.39,5.66,174.78,banana,0.725,94.92,7.23
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,0.416,197.37,5.59
68,25,63,33.53,74.34,7.436,85.62,mango,0.684,151.93,11.78
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,0.671,92.15,1.13
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,0.709,138.48,1.56
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,0.811,64.28,7.86
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,0.725,119.06,2.53
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,maize,0.375,29.3,7.01
99,36,61,28.49,90.49,6.314,125.32,rice,0.578,16.34,4.54
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas,0.314,194.35,3.27
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,0.577,132.65,10.39
69,64,57,27.67,90.56,6.695,162.68,rice,0.762,69.2,0.33
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,0.61,24.12,3.4
42,40,48,25.33,83.56,6.111,264.83,cacao,0.814,280.88,11.39
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,0.413,221.88,4.4
60,46,22,24.89364635,65.61418761,6.625404347999999,87.9298085,maize,0.449,75.28,7.3
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon,0.562,15.57,6.96
65,62,54,26.88,78.63,6.664,169.97,banana,0.836,84.51,5.04
84,57,63,25.6,71.72,6.572,115.11,papaya,0.598,98.48,8.56
42,61,45,33.32,77.57,6.941,64.9,watermelon,0.441,36.35,7.13
116,67,50,25.64,77.67,5.556,187.14,banana,0.719,82.68,7.15
66,27,58,28.7,84.16,6.954,176.44,pomelo,0.777,66.33,0.75
96,39,65,30.74,73.89,7.072,131.17,coconut,0.623,106.51,5.13
61,40,63,24.85,75.97,5.818,165.13,pomelo,0.68,18.21,11.26
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,0.511,44.66,8.16
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean,0.498,205.9,2.64
78,73,67,26.94,76.97,6.062,217.06,banana,0.62,95.77,1.43
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean,0.352,26.03,8.3
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean,0.362,116.73,7.01
70,54,40,29.32,85.96,5.968,137.73,rice,0.718,67.13,1.0
106,38,50,24.76,78.87,6.642,196.22,cacao,0.782,198.05,7.48
94,18,59,26.53,83.26,5.73,164.26,sweet potato,0.482,174.54,1.39
59,33,56,28.35,65.75,7.03,121.66,pomelo,0.583,142.81,0.09
87,53,41,29.63,76.3,6.891,77.6,mango,0.413,103.08,0.9
83,36,42,27.19,74.24,6.443,168.45,pomelo,0.54,231.7,5.88
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,0.463,52.84,11.88
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,blackgram,0.372,40.58,9.35
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,0.64,72.0,6.4
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,0.307,123.2,7.5
99,22,45,27.41,71.27,6.742,161.95,cassava,0.616,246.99,0.1
69,46,44,25.49,85.46,5.796,222.58,abaca,0.754,191.67,16.5
10,71,18,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas,0.519,83.23,6.84
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,0.481,24.18,5.95
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,0.563,160.28,1.02
62,39,47,26.43,86.0,6.842,219.41,durian,0.687,241.8,8.89
110,44,67,31.0,74.76,6.905,123.75,coconut,0.808,63.19,2.43
100,66,49,27.49,89.13,6.554,180.74,rice,0.454,29.38,2.59
60,36,51,29.72,80.21,6.779,133.44,coconut,0.764,63.94,3.77
69,32,43,26.4,79.57,6.717,175.03,cassava,0.7,92.97,3.59
71,31,47,25.74,76.44,5.827,137.57,pomelo,0.526,62.46,6.43
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,0.611,134.96,0.02
113,34,57,30.03,86.9,6.187,251.88,durian,0.78,324.4,9.66
85,25,59,26.05,78.71,6.163,141.59,mango,0.449,107.7,7.86
56,45,53,27.41,83.27,5.587,215.76,cacao,0.83,326.54,13.65
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,0.535,54.9,0.58
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya,0.799,94.29,9.67
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana,0.609,25.17,1.26
55,33,48,31.04,77.04,6.011,78.99,maize,0.667,115.36,8.77
29,27,44,27.62,79.04,5.814,135.32,sweet potato,0.408,287.26,10.9
59,58,55,30.12,57.29,5.967,143.94,maize,0.534,136.64,5.19
84,50,40,25.33,86.07,6.533,300.17,abaca,0.817,213.08,13.31
57,31,60,27.74,72.48,6.277,212.85,durian,0.826,190.52,11.65
87,58,62,32.44,84.01,7.001,179.73,papaya,0.593,169.34,1.58
102,40,65,28.1,87.5,5.881,169.5,cacao,0.737,191.56,4.83
93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,banana,0.581,176.23,0.44
75,25,55,26.07,62.43,7.344,155.11,cassava,0.556,192.3,5.15
55,32,36,26.16,77.24,5.88,125.64,sweet potato,0.421,256.89,12.36
78,53,47,31.32,75.28,6.384,153.08,mango,0.398,7.57,3.61
85,57,61,27.36,88.95,6.189,179.86,banana,0.877,175.66,6.67
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon,0.349,51.05,2.48
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,0.394,25.88,5.88
87,40,66,29.37,86.84,6.199,205.35,durian,0.554,22.3,4.12
90,41,39,31.19,67.62,6.177,129.93,watermelon,0.506,102.17,5.46
103,74,62,29.29,88.89,6.36,81.52,banana,0.706,101.37,3.23
21,62,24,33.49077065,62.73317204,6.8473828910000005,65.45328463,blackgram,0.446,45.91,9.48
57,40,54,27.92,87.54,5.562,217.26,rubber,0.878,278.49,9.56
62,46,35,25.77,84.47,6.069,189.0,rice,0.582,48.02,3.91
69,66,66,26.56,81.35,6.29,106.8,banana,0.617,73.43,1.87
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,0.695,86.43,8.4
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,0.399,201.6,2.76
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean,0.62,43.44,9.39
82,47,42,27.43,81.34,6.976,143.8,maize,0.666,76.17,0.97
63,40,62,25.42,85.91,5.224,249.16,rubber,0.786,238.49,16.02
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,0.462,27.42,0.36
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean,0.526,128.98,9.79
41,29,45,29.63,73.58,6.31,110.44,cassava,0.589,211.89,8.32
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,0.393,139.67,0.59
73,59,61,25.4,87.16,7.126,116.97,papaya,0.674,106.75,8.16
39,23,36,27.65,66.52,6.634,135.13,sweet potato,0.705,78.24,9.56
99,51,52,27.42,87.13,5.695,228.62,cacao,0.671,152.63,2.16
106,44,43,24.08,90.91,5.924,294.75,abaca,0.86,158.23,6.98
62,37,46,26.56,89.83,6.22,271.7,cacao,0.601,386.71,14.64
51,50,50,28.19,81.5,5.937,197.02,cacao,0.606,312.16,11.78
98,66,54,28.09,74.94,5.74,100.34,banana,0.716,13.95,3.18
41,41,55,28.84,85.91,5.885,246.45,rubber,0.649,308.05,7.36
68,66,63,29.97,76.91,5.944,137.32,banana,0.874,38.14,0.04
48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya,0.505,18.05,7.54
88,48,60,28.83,78.71,6.699,193.02,rice,0.48,78.62,4.6
62,41,38,25.16,88.47,5.969,213.9,abaca,0.6,355.29,13.67
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean,0.604,71.12,0.45
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana,0.588,82.52,9.32
98,40,46,30.02,76.39,6.999,78.74,watermelon,0.589,63.47,2.02
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,0.571,46.56,1.09
62,42,36,22.78133816,82.06719137,6.430010215,248.7183228,rice,0.665,25.25,0.25
99,41,36,24.45802087,82.74835604,6.738652179,182.5616319,rice,0.769,2.97,4.45
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,0.551,228.04,1.15
85,33,63,27.69,75.74,6.46,194.91,pomelo,0.62,152.42,8.68
102,34,34,29.94,77.93,5.951,37.83,maize,0.383,241.97,3.55
45,43,61,27.5,84.12,6.072,174.34,durian,0.597,142.76,12.01
9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas,0.399,345.97,9.58
62,61,56,27.62,81.85,6.306,156.24,papaya,0.455,64.93,3.19
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,0.501,158.51,7.47
56,35,65,28.66,77.76,6.889,165.88,coconut,0.614,45.14,2.94
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,0.355,90.27,7.19
56,61,31,24.2,70.81,6.431,84.79,watermelon,0.497,109.76,6.65
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,maize,0.54,168.64,4.54
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,0.33,142.88,9.16
59,67,42,33.64,58.64,5.873,90.02,watermelon,0.644,62.64,1.7
91,57,63,29.65,80.96,6.466,119.06,banana,0.867,19.75,6.46
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,0.45,127.01,6.97
72,31,37,24.79,78.68,6.395,117.44,sweet potato,0.444,292.69,12.08
78,41,51,28.82,77.29,6.615,162.81,coconut,0.511,60.45,6.64
85,71,55,29.05,88.28,6.563,183.56,banana,0.617,6.2,1.7
51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya,0.488,124.37,4.26
75,50,43,24.32,84.76,6.169,243.18,abaca,0.823,276.12,10.02
88,44,43,26.76,88.89,6.182,191.96,abaca,0.852,271.66,12.21
67,40,37,26.34,63.65,5.873,131.95,mango,0.731,66.03,1.05
63,22,54,29.24,81.36,5.821,187.2,sweet potato,0.403,30.34,1.57
36,39,60,25.0,86.5,5.361,211.63,rubber,0.695,302.11,9.07
42,44,39,26.01,62.83,6.51,75.95,mango,0.552,21.3,0.56
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas,0.634,221.93,2.78
67,36,56,27.4,61.69,7.311,137.22,mango,0.721,15.78,7.53
107,42,52,25.1,76.76,6.049,169.61,maize,0.742,164.03,1.56
83,45,66,27.02,83.49,6.691,155.59,durian,0.614,110.51,8.12
46,38,41,28.58,76.55,6.362,85.94,mango,0.647,89.94,10.16
112,41,39,28.67,81.57,6.557,251.11,abaca,0.79,194.96,10.72
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,0.483,55.42,2.73
77,53,50,32.43,55.63,6.122,120.97,watermelon,0.524,34.03,1.75
62,48,52,24.66,73.67,7.168,60.66,maize,0.667,226.97,11.32
86,40,42,27.62,68.93,6.937,180.53,pomelo,0.755,195.75,2.17
85,45,56,28.88,81.24,6.545,154.1,rice,0.773,46.37,4.87
95,44,64,26.62,77.51,6.186,104.34,papaya,0.635,33.96,8.0
76,26,29,28.69,66.85,6.481,157.27,cassava,0.409,191.87,8.99
51,56,41,30.79,72.43,6.903,154.78,papaya,0.652,73.76,2.05
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,0.62,103.91,2.2
93,31,63,26.9,76.13,5.845,214.15,durian,0.617,68.88,9.5
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,0.458,68.88,5.41
65,31,56,30.28,78.36,6.122,188.24,durian,0.757,203.15,12.75
72,52,48,30.32,72.15,6.213,94.15,watermelon,0.366,32.85,0.54
66,39,55,25.73,82.07,6.346,303.48,abaca,0.849,151.17,13.76
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,0.523,2.86,8.69
78,37,56,24.39,91.0,6.908,80.14,rice,0.817,55.57,3.06
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,0.407,109.65,9.28
82,57,56,28.13,56.56,6.837,62.18,maize,0.453,41.18,3.96
73,31,58,30.85,75.06,6.277,164.34,sweet potato,0.652,205.82,6.16
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,0.601,97.21,7.96
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas,0.606,209.95,5.38
95,33,66,30.48,79.52,6.483,252.09,durian,0.704,136.69,11.36
93,56,42,23.85724032,82.22572988,7.382762603,195.0948311,rice,0.813,74.77,1.61
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,0.386,35.87,6.06
84,46,39,29.93,75.11,6.776,149.74,papaya,0.49,156.21,7.21
84,51,41,30.43,62.66,5.815,128.26,watermelon,0.473,140.77,4.39
42,34,66,29.29,82.74,6.616,235.23,coconut,0.694,62.73,0.19
98,30,41,24.39,73.99,7.117,116.22,maize,0.678,221.05,2.74
106,56,67,26.75,83.77,6.305,119.82,banana,0.878,152.85,1.79
105,48,43,25.78,81.78,6.316,294.01,abaca,0.687,128.94,5.95
95,34,55,31.89,77.89,5.567,89.11,cassava,0.367,83.69,6.11
72,69,61,30.79,75.07,5.54,100.67,banana,0.702,94.35,4.92
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,0.632,38.11,7.93
47,43,61,29.65,71.34,6.7,211.5,coconut,0.666,31.95,0.25
